Cluster ID,Link Score,source file,unique_id,title,description,price
212,,0,100,Delonghi Twenty Four Seven Coffee Maker In Black - DC50B,"Delonghi Twenty Four Seven Coffee Maker - DC50B/ 4-Cup Capacity/ Easy-Access, Washable Filter Basket/ Black Finish",$22.00
213,,0,101,Panasonic LM-AF30U3 Three Pack Of Single-Sided 30 Minute DVD-RAM Discs - LMAF30U3,"Panasonic LM-AF30U3 Three Pack Of Single-Sided 30 Minute DVD-RAM Discs - LMAF30U3/ Compatible With DVD Camcorder, DVD Video Recorders And DVD-RAM Drives/ Rewritable/ XTRA, Fine And Standard Recording Modes/ 1.4 GB Data Capacity",$8.99
106,0.9999999,0,102,Belkin Hi-Speed USB 2.0 7-Port Hub - F5U237APLS,Belkin Hi-Speed USB 2.0 7-Port Hub - F5U237APLS/ Transfers Data Up To 480Mbps/ Installs Easily With Plug-And-Play Convenience/ Works Seamlessly With All USB 1.1 And USB 2.0 Devices/ Over-Current Detection And Safety/ Mac And PC Compatible/ Silver Finish,$49.00
105,0.9999999,0,103,Canon Black EF 70-300mm F/4-5.6 IS USM Telephoto Zoom Lens - 0345B002,Canon Black EF 70-300mm F/4-5.6 IS USM Telephoto Zoom Lens - 0345B002/ 15 Elements In 10 Groups Lens Construction/ 4.9 Feet Closest Focusing Distance/ 6-Group Helical Zoom/ 58MM Filter Size/ Black Finish,
27,0.99999994,0,104,Universal IR/RF Aeros Remote Control- MX850 - MX850,Universal IR/RF Aeros Remote Control- MX850/ Laser Etched Buttons/ Centrally Located Joystick/ Memory Back-Up/ One Hand Ergonomics/ Controls Up To 20 Components,$399.95
214,,0,105,Universal IR/RF Remote - MX350,Universal IR/RF Remote - MX350/ Controls Up To 10 Components/ Extensive Macro Programming/ Memory Back-Up/ One Hand Ergonomics,$149.95
215,,0,106,Panasonic Genius Countertop Microwave In Black - NNH965BK,Panasonic Genius Countertop Microwave - NNH965BK/ 2.2 Cubic Foot/ Inverter Turbo Defrost/ Child Safety Lock/ Versatile Function Key/ Black Finish/,
216,,0,107,Panasonic Genius Countertop Microwave In White - NNH965WH,Panasonic Genius Countertop White Microwave - NNH965WH/ 2.2 Cubic Foot/ Inverter Turbo Defrost/ Child Safety Lock/ Versatile Function Key/ White Finish,
217,,0,108,Linksys Wireless-G Broadband Router - WRT54GL,Linksys Wireless-G Broadband Router - WRT54GL/ All-In-One Internet-Sharing Router/ 4-Port Switch/ Push Button Setup Feature/ TKIP And AES Encryption/ Wireless MAC Address Filtering/ Powerful SPI Firewall/ 54Mbps Wireless-G (802.11g) Access Point,$79.00
218,,0,109,Terk XM Outdoor Home Antenna - Grey Finish - XM6,"Terk XM Outdoor Home Antenna - XM6/ Universal Mounting Roof, Wall Or Mast/ For Use With Single-Input Receivers/ Connects RG6 Cable For Easy Routing Up To 100 Ft. (Optimal Disatnce 75 Ft.)",$80.00
219,,0,110,Nikon AF Speedlight Accessory - SB600,Nikon AF Speedlight Accessory - SB600/ Versatile Remote Speedlight/ i-TTL Flash Control/ FV Lock (Flash Value Lock)/ Auto FP High Speed Sync Mode,
220,,0,111,Sony Memory Stick Duo Replacement Adaptor - Silver/Blue Finish - MSACM2,"Sony Memory Stick Duo Replacement Adaptor - MSACM2/ Compatible With Memory Stick Duo And Pro Media Stick/ Compact, Thin, And Extremely Lightweight",
104,0.9999999,0,112,Kensington MicroSaver Keyed Notebook Lock - 64068F,Kensington MicroSaver Keyed Notebook Lock - 64068F/ Steel Composite Cable With Carbon Tempered Steel Core/ Built-In Defense System/ T-Bar Lock/ Easy To Install,
221,,0,113,Linksys Compact Wireless-G USB Adapter - WUSB54GC,Linksys Compact Wireless-G USB Adapter - WUSB54GC/ Connects Your Desktop Or Notebook To A Wireless Network At Up To 54Mbps When Used With A USB 2.0 Port/ Compatible With Wireless-B Networks (At 11Mbps)/ Protected By WPA and Up To 128-Bit Data Encryption,$39.00
222,,0,114,Sirius External Home Antenna - 14240,Sirius External Home Antenna - 14240/ Adjustable Design/ Durable UV-Coated Weather Resistant Construction/ Included Is A 30 Cable And Complete Mounting Hardware/ Compatible With Single Input SIRIUS Home Tuners And Plug & Play Receivers,
223,,0,115,Sony Digital Photo Printer Paper 120 Pack - SVMF120P,Sony Digital Photo Printer Paper 120 Pack - SVMF120P/ 4' x 6' Print Paper With Snap-Off Edges/ Super Coat 2 Protective Lamination/ Water Damage And Fingerprint Resistant Prints/ 120 Sheets Of Paper And Print Ribbon/ For DPPF Series Digital Photo Printers Only,$35.00
224,,0,116,Audiovox Xpress XM Satellite Radio Receiver Home Kit - XMH10A,Audiovox Xpress XM Satellite Radio Receiver Home Kit - XMH10A/ Table Top Docking Station/ AC/DC Power Adapter/ RCA Audio Cables/ Weather Resistant Window Sill Antenna,
225,,0,117,Audiovox Xpress XM Satellite Radio FM Direct Adapter - XMFM1,Audiovox Xpress XM Satellite Radio FM Direct Adapter - XMFM1/ Switches Between FM Radio Antenna And Your XM Satellite Radio Receiver,$25.00
226,,0,118,Sanus VMAV Black VisionMount Component Wall Shelf VMAVB In Black - VMAVB,Sanus VMAV Black VisionMount Component Wall Shelf - VMAVB/ Single Wall Mount Shelf For Audio-Video Component/ Metal V Arm/ Black Finish,$34.99
227,,0,119,Sony Memory Stick USB Adaptor - MSACUS40,Sony Memory Stick USB Adaptor - MSACUS40/ Quickly Transfer Image And Data To A PC/ Transfer Speed Up To 80Mbps/ Compatible With All Memory Stick Media,$29.00
228,,0,120,Logitech Harmony 890 Advanced Universal Remote Control - H890,Logitech Harmony 890 Advanced Universal Remote Control - H890/ Quick And Simple Set Up/ Advanced Online Setup And Update Wizard/ Uses Both Radio Frequency (RF) And Infrared (IR) Wireless Signals/ Integrate Up To 15 Devices/ 8 On-Screen Activity Buttons/ Rechargeable Lithium Ion Battery And Charging Station Included/ Fully Backlit/ Comfort-Grip Shape,
102,0.9999999,0,121,Sanus Center Channel Speaker Mount - Black Finish - VMCC1B,"Sanus Center Channel Speaker Mount - VMCC1B/ Works With Sanus Models VMSA, VMAA18, VMAA26, VMDD26 And VMCM1/ Easy To Install/ Mounting Hardware Included/ Black Finish",$99.99
101,0.9999999,0,122,Sony VAIO VGP-PRSZ1 SZ Series Docking Station - VGPPRSZ1,"Sony VAIO VGP-PRSZ1 SZ Series Docking Station - VGPPRSZ1/ Compatible With SZ Series Notebooks/ Expand Connectivity To Your Notebook/ 3 USB 2.0, Gigabit Ethernet, VGA, DVI-D And DC In/ Black Finish",$199.00
229,,0,123,Sony Digital Photo Printer Paper 40 Pack  - SVMF40P,Sony Digital Photo Printer Paper 40 Pack - SVMF40P/ 4' x 6' Print Paper With Snap-Off Edges/ Super Coat 2 Protective Lamination/ Water Damage And Fingerprint Resistant Prints/ 40 Sheets Of Paper And Print Ribbon/ For DPPF Series Digital Photo Printers Only,
230,,0,124,Canon Battery Charger - 0763B001,Canon Battery Charger - 0763B001/ Compatible With Canon NB-2L And NB-2LH Batteries,
231,,0,125,Tivo Wireless Adapter - AG0100,Tivo Wireless Adapter - AG0100/ For Use With A TiVo Series 2 Only/ Flip-Up Antenna/ Optimized Wireless Performance,
232,,0,126,TiVo Series2 Dual Tuner Digital Video Recorder - TCD649080,TiVo Series2 Dual Tuner Digital Video Recorder - TCD649080/ Up To 80-Hours Of Digital Recording Time/ Pause And Create Instant Replays Of Live TV/ Supports Recording From Cable And Satellite Sources Only/ USB Connectivity/ Remote Control/ TiVo Service Required And Sold Separately,
100,0.9999999,0,127,Canon Deluxe Soft Black Camera Case - 0716B001,Canon Deluxe Soft Black Camera Case - 0716B001/ Compatible with Canon PowerShot S2 IS/ Black Finish,
233,,0,128,Sony Lightweight Tripod - Black Finish - VCTR100,Sony Lightweight Tripod - VCTR100/ Lightweight And Portable/ Expands From 14' To 39'/ 3-Way Panhead Function/ Black Finish,$34.00
234,,0,129,Lowepro Digital Camera Case In Black - REZO15BK,"Lowepro Rezo 15 Digital Camera Case In Black - REZO15BK/ Slim, Sleek Little Pouch/ Stretchy Side Gussets/ Pocket For Memory Card/ Adjustable Shoulder Strap/ Water-Resistant Microfiber",
235,,0,130,Lowepro SlingShot 200 AW Digital Camera Back Pack - SLINGSHOT200AW,"Lowepro SlingShot 200 AW Digital Camera Back Pack - SLINGSHOT200AW/ Holds A SLR With Attached Compact Zoom Lens Plus 3-4 Extra Lenses Or Flash Unit/ Water-Resistant Micro Fiber/ Ripstop Nylon/ Includes A Built-In Memory Card Puch, Micro Fiber LCD Cloth And Two Organizer Pockets",$89.95
236,,0,131,Lowepro Digital Camera Case In Black - EDIT100BK,"Lowepro Edit 100 Digital Camera Case In Black - EDIT100BK/ Designed For Digital Cameras/ Includes Lots Of Accessory Pockets/ Soft, Lining, Padded Interior/ Adjustable Divider/ Water-Resistant Nylon And Microfiber",
99,0.9999999,0,132,GE Platinum HDTV Millennium TV Antenna - TV24734,GE Platinum HDTV Millennium TV Antenna - TV24734/ VHF/UHF/ 34' Dipoles For VHF Reception/ 130 Degree Swivel UHF Loop/ Low-Profile Storage,
237,,0,133,LEGO Star Wars II: The Original Trilogy Video Game For The Sony PSP - 023272329396,LEGO Star Wars II: The Original Trilogy Video Game For The Sony PSP - 023272329396/ Over 50 Of Your Favorite Characters In A Humorous And Unique LEGO Setting/ Build And Customize With A Galaxy Of New Features/ Rated E For Everyone +10,
238,,0,134,Panasonic KX-TGA450B Black 5.8 GHz Cordless Handset - KXTGA450B,Panasonic KX-TGA450B Black 5.8 GHz Cordless Handset - KXTGA450B/ Frequency Hopping Digital Spread Spectrum Technology/ Answering System  With Compatible Base Unit/ Call Waiting Caller ID/ Join In/Privacy/ 2-Way Intercom/ Voice Scramble/ Black Finish,
239,,0,135,Panasonic KX-TG4500B Black 5.8 GHz Cordless Phone System - KXTG4500B,Panasonic KX-TG4500B Black 5.8 GHz Cordless Phone System - KXTG4500B/ Frequency-Hopping Spread Spectrum Technology/ All-Digital Voice Mail System/ Handles Up To 4 Lines/ Tollsaver/ 2-Way Recording/ Black Finish,
240,,0,136,Panasonic 2 Line 5.8 GHz FHSS GigaRange Expandable Digital Cordless Answering System - Black Finish - KXTG6700B,Panasonic 2 Line 5.8 GHz FHSS GigaRange Expandable Digital Cordless Answering System - KXTG6700B/ Expandable Up To 8 Handsets Total/ 4-Line Backlit LCD On Handset/ Voice Enhancer Technology/ Handset Speakerphone/ Clarity Booster/ Room Monitor/ 60 Minutes Of Total Record Time/ Black Finish,
241,,0,137,Panasonic 5.8GHz Add-On Handset For The KXTG6700B Phone System - Black Finish - KXTGA670B,Panasonic 5.8GHz Add-On Handset For The KXTG6700B 2 Line Phone System - KXTGA670B/ 5.8 GHz Digital Spread Spectrum Operation/ 3-Line Backlit LCD Display On Handset/ 50 Caller ID Memory/ Voice-Mail Message Waiting Indicator/ Black Finish,
242,,0,138,Fellowes Confetti Cut Shredder - W11C,Fellowes Confetti Cut Shredder - W11C/ Shreds Up To 11 Sheets Per Pass/ Safely Shreds Staples And Credit Cards/ 9' Paper Entry Accepts Any Standard Or Legal Size Document/ Safety Interlock Switch Automatically Powers Off When Shredder Head Is Lifted,$79.00
243,,0,139,Directed 50ft Extension Cable - 14230,"Directed 50ft Extension Cable - 14230/ Built-In Signal Amplifier/ SMB Connector/ Indoor/Outdoor Use For Home, RVs And Boat/ Black Finish",
244,,0,140,Weber Q 300 Liquid Propane Outdoor Grill - 426001,Weber Q 300 Liquid Propane Outdoor Grill - 426001/ Liquid Propane Fuel Type/ Two Burners For Direct And Indirect Cooking/ Thermometer Built Into The Lid/ Regulator Hose/ 12-Pound Turkey Capacity/ Cart Included/ Cast Aluminum Finish/ Assembly Required,$349.00
245,,0,141,Sony Learning Remote Control - Silver Finish - RMVL600,Sony Learning Remote Control - RMVL600/ One-Touch System Control (12 Macro Functions)/ Controls Up To 8 Components Seamlessly/ Pre-Programmed Codes Are Compatible With Most Brands,
246,,0,142,Uniden 5.8GHz Accessory Handset And Charger - TCX905,Uniden 5.8GHz Accessory Handset And Charger - TCX905/ Base Keypad/ Handset Speakerphone/ Caller ID/Call Waiting Deluxe/ DirectLink Technology/ Advanced Phonebook Features/ Trilingual Menu Displays,
247,,0,143,Panasonic White Integrated Telephone System - KXTS600W,Panasonic White Integrated Telephone System - KXTS600W/ Speakerphone/ One-Touch Dialer/ 3-Line LCD/ Data Port/ Wall Mountable/ White Finish,
248,,0,144,Pioneer Wired Marine Remote Control Display - CDMR80D,Pioneer Wired Marine Remote Control Display - CDMR80D/ Compatible With Pioneer Headunits/ Satellite Radio Text Indications/ ATT (Volume Attenuator) Button,$149.00
26,0.99999994,0,145,Pioneer XM Digital Satellite Tuner for Pioneer Headunits - GEXP920XM,Pioneer XM Digital Satellite Tuner For Pioneer Headunits - GEXP920XM/ SAT Radio Ready/ XM Ready/ Built-In FM Modulator/ 18- Station/ 6- Button Presets/ Magne Mount Installation,$98.00
249,,0,146,Pioneer 4'x6' 2-Way Component Plate Speaker - TSP462,Pioneer 4'x6' 2-Way Component Plate Speaker - TSP462/ 150 Watts Maximum Power/ Foamed IMPP Composite Cone/ 1' Soft Dome Tweeter,
250,,0,147,Pioneer 6.5' 2-Way Marine White Speakers - TSMR1640,Pioneer 6.5' 2-Way Marine Speakers - TSMR1640/ 160 Watts Maximum Power Handling (30 Watts Nominal)/ 1-1/8' Poly-Ether Imide Dome Tweeter With Magnetic Fluid And Equalizer/ Tinsel Lead Wire And Terminals Are Gold-Plated For Extra Protection,$120.00
251,,0,147,Pioneer 6.5' 2-Way Marine White Speakers - TSMR1640FM,Pioneer 6.5' 2-Way Marine Speakers - TSMR1640FM/ 160 Watts Maximum Power Handling (30 Watts Nominal)/ 1-1/8' Poly-Ether Imide Dome Tweeter With Magnetic Fluid And Equalizer/ Tinsel Lead Wire And Terminals Are Gold-Plated For Extra Protection/ Call 888-228-5800 To Purchase This Clearance Item<br>  <b> Original Price:</b><font color='#000000'> $120.00</font> <br>  <b>Open/Display Item(OF): </b> <font color='#FF0000'>$62.00</font>,
252,,0,148,Canon NB-5L Lithium Battery - 1135B001,Canon NB-5L Lithium Battery - 1135B001/ Compatible With Canon PowerShot SD700 And Ixus 800 Digital Cameras,
253,,0,149,Bose 27028 161 Bookshelf Pair Speakers In White - 161WH,Bose 161 Bookshelf Speakers In White - 161WH/ Articulated Array Speaker Design/ High-Excursion Twiddler Drivers/ Magnetically Shielded/ Priced Per Pair/ White Finish,$158.00
254,,0,150,Bose Acoustimass 5 Series III Speaker System - AM53BK,Bose Acoustimass 5 Series III Speaker System - AM53BK/ 2 Dual Cube Speakers With Two 2-1/2' Wide-range Drivers In Each Speaker/ Powerful Bass Module With Two 5-1/2' Woofers/ 200 Watts Max Power/ Black Finish,$399.00
255,,0,151,Bose Second Zone Remote - PMC2,"Bose Second Zone Remote - PMC2/ Controls Lifestyle 38 Or 48 Media Center/ TV, VCR, Cable Box, Satellite Receiver/ Accesses Digitally Stored CDs In UMusic System",$149.00
25,0.99999994,0,152,Apple Mini-DVI To DVI Adapter - M9321GB,"Apple Mini-DVI To DVI Adapter - M9321GB/ Compatible With iMac (Intel Core Duo), MacBook And 12' PowerBook G4/ Connects To An External DVI Monitor Or Projector/ White Finish",$19.00
256,,0,153,Peerless 42' - 71'  Articulating Flat Panel TV Silver Dual Wall Arm Mount - PLAV70UNLPS,Peerless 42' - 71'  Articulating Flat Panel TV Silver Dual Wall Arm Mount - PLAV70UNLPS/ Anti-Lockout Feature Prevents Joint Binding/ Vertical Adjustment/ Snap-Cover Cord Management And Mesh Cord Sheaths/ 200 Lbs Load Capacity/ Silver Finish,
257,,0,154,Sanus 15' - 40' VisionMount Flat Panel TV Black Wall Mount - MF110B,Sanus 15' - 40' VisionMount Flat Panel TV Black Wall Mount - MF110B/ Mounts Within 2.5' Of Wall/ Holds Up To 100 Lbs/ Powder Coated Black Finish,$179.99
258,,0,155,Sanus 15' To 40' Flat Panel Black TV Wall Mount - ML22B1,Sanus 15' To 40' Flat Panel Black TV Wall Mount - ML22B1/ Solid Heavy-Gauge Steel Construction/ Durable Powder-Coated Finish/ Fits Most Medium Flat Panel LCD TVs Up To 100 Lbs/ Black Finish,
259,,0,156,Sanus 15' - 40' VisionMount Flat Panel TV Black Wall Mount - MT25B1,Sanus 15' - 40' VisionMount Flat Panel TV Black Wall Mount - MT25B1/ Solid Heavy-Gauge Steel Construction/ Durable Powder-Coated Finish/ Virtual Axis Tilt Adjustment System/ Up to 100 Lbs Support/ Black Finish,$99.99
260,,0,157,Panasonic Yeast Pro Automatic Breadmaker - SDYD250,Panasonic Yeast Pro Automatic Breadmaker - SDYD250/ Patented Yeast Dispenser/ 2.5 lb To 1.5 lb Loaf/ Choice Of Bread And Baking Modes/ 13 Hour Countdown Digital Timer/ Nonstick Coating For Easy Cleanup,
261,,0,158,Canon Black Leather Camera Case - 1588B001,Canon Black Leather Camera Case - 1588B001/ Compatible With Canon Digital ELPH Cameras/ Protects Your Camera From Dust And Scratches/ Wrist Strap For Easy Portability/ Black Finish,
97,0.9999999,0,159,Garmin 010-10702-00 Black GA 25MCX Remote GPS Antenna - 0101070200,Garmin 010-10702-00 Black GA 25MCX Remote GPS Antenna - 0101070200/ Built-In Magnetic Mount/ Includes A Cable Over 8 Feet Long And MCX Connector,$30.00
262,,0,160,Garmin 010-10723-00 AC Adapter Cable With International Adapters - 0101072300,Garmin 010-10723-00 AC Adapter Cable With International Adapters - 0101072300/ Includes UK & Euro Adapters/ Black Finish,
96,0.9999999,0,161,Garmin Replacement USB Cable - 0101072301,"Garmin Replacement USB Cable - 0101072301/ Link PC To The Car GPS System/ Transfer And Download Created Routes, Maps From PC To GPS/ Black Finish",
263,,0,162,Garmin 010-10723-02 Carrying Case - 0101072302,Garmin 010-10723-02 Carrying Case - 0101072302/ Compatible With Garmin Nuvi 350/ Black Finish,
264,,0,163,Garmin 010-10723-03 Nuvi Suction Cup Mount - 0101072303,Garmin 010-10723-03 Nuvi Suction Cup Mount - 0101072303/ Replacement Suction Cup Mount/ Compatible With Garmin Nuvi 300/310/350/360 GPS System/ Black Finish,$39.00
265,,0,164,Garmin Nuvi 360 010-10723-06 Black 12 Volt Adapter Cable - 0101072306,Garmin Nuvi 360 010-10723-06 Black 12 Volt Adapter Cable - 0101072306/ Compatible With The Nuvi 350 And 360/ It Is A Replacement/ Black Finish,$47.00
266,,0,165,Garmin Nuvi 660 010-10747-03 Black 12 Volt Adapter Cable - 0101074703,Garmin Nuvi 660 010-10747-03 Black 12 Volt Adapter Cable - 0101074703/ Compatible With The Nuvi 660/ Black Finish,$39.00
267,,0,166,Sharp Over The Counter Microwave Oven - R1214SS,Sharp Over The Counter Microwave Oven - R1214SS/ 1.5 Cubic Foot Capacity/ 1100 Watts/ 24 Automatic Settings/ 2-Color Lighted LCD/ Smart And Easy Sensor Settings/ Auto-Touch Control Panel/ Stainless Steel Finish,$429.00
268,,0,167,Linksys Wireless N Access Point - WAP4400N,Linksys Wireless N Access Point - WAP4400N/ Full Backwards Compatibility For 802.11B And 802.11G/ Easy Installation And Configuration/ Gigabit Ethernet LAN Interface/ Supports Power over Ethernet/ WMM Wireless QoS Support,
269,,0,168,Linksys Wireless-N Security Router - WRVS4400N,Linksys Wireless-N Security Router - WRVS4400N/ 800 Mb/s NAT Throughput/ 11 Channels/ Draft 802.11n Wireless Networking Technology/ Full Backwards Compatibility For 802.11b & 802.11g/ Stateful Packet Inspection Firewall/ User Definable Access Control Lists/ SNMP v1 & v2c Support/ Silver Finish,
270,,0,169,Panasonic Digital Camera Battery - CGAS007A1B,Panasonic Digital Camera Battery - CGAS007A1B/ Lithium Ion Type/ For Digital Camera DMCTZ1 And DMCTZ3,
271,,0,170,Panasonic Outdoor Network Camera - BBHCM331A,Panasonic Outdoor Network Camera - BBHCM331A/ Two-Way Voice Communication/ CCD Sensor For Enhanced Image Expression/ 10x Digital Zoom/ 23 Preset Parameters/ Control The Camera Remotely/ Record Directly Onto SD Cards/ Silver Finish,
272,,0,171,Panasonic Network Camera - White Finish - BLC1A,Panasonic Network Camera - BLC1A/ Automatic Network Configuration/ Built-In Calendar Timer/ Auto Time Adjustment With NTP/ Up To 10x Digital Zoom/ Multi-Language Interface/ White Finish,$99.00
273,,0,172,Panasonic Plain Paper Fax/Copier With Cordless Phone Answering System - Grey Finish - KXFG2451,Panasonic Plain Paper Fax/Copier With Cordless Phone Answering System - KXFG2451/ Automatic Fax/Phone Switching/ 2.4GHz GigaRange Cordless Handset With Handset Speakerphone/ Voice Enhancer Technology/ All-Digital Answering System (18 Min)/ Navigator Key With 2-Line Display,$119.00
